Navn;Stasjon;Tid(norsk normaltid);Maksimumstemperatur (døgn);Minimumstemperatur (døgn);Nedbør (døgn);Høyeste middelvind (døgn);Snødybde
Oslo - Blindern;SN18700;29.05.2018;28;13,8;0,5;3,1;0
Oslo - Blindern;SN18700;30.05.2018;31,1;17,1;0;6,7;0
Oslo - Blindern;SN18700;31.05.2018;28,8;17,1;0;4,3;0
Oslo - Blindern;SN18700;01.06.2018;29,2;13,2;0;3,9;0
Oslo - Blindern;SN18700;02.06.2018;30,7;14,8;0;6,5;0
Oslo - Blindern;SN18700;03.06.2018;31,9;15,1;0;6;0
Oslo - Blindern;SN18700;04.06.2018;25,5;15,9;0;7,5;0
Oslo - Blindern;SN18700;05.06.2018;21,8;6,7;0;8,9;0
Oslo - Blindern;SN18700;06.06.2018;21,9;8,5;0;6,5;0
Oslo - Blindern;SN18700;07.06.2018;27,7;10,9;0;6,7;0
Oslo - Blindern;SN18700;08.06.2018;27,9;15,4;0;6;0
Oslo - Blindern;SN18700;09.06.2018;27;13,2;0;6;0
Oslo - Blindern;SN18700;10.06.2018;27,8;15,3;0;6,4;0
Oslo - Blindern;SN18700;11.06.2018;20,2;14,2;10,4;6,2;0
Oslo - Blindern;SN18700;12.06.2018;23,8;10,6;0;6,4;0
Oslo - Blindern;SN18700;13.06.2018;21,2;13,3;0,4;5,8;0
Oslo - Blindern;SN18700;14.06.2018;19,2;13,2;0,1;9,2;0
Oslo - Blindern;SN18700;15.06.2018;20,6;11,4;5,5;9,8;0
Oslo - Blindern;SN18700;16.06.2018;20,6;11,7;0,1;5,5;0
Oslo - Blindern;SN18700;17.06.2018;17,4;10,1;4,8;5,1;0
Oslo - Blindern;SN18700;18.06.2018;17,3;12,2;16;7,2;0
Oslo - Blindern;SN18700;19.06.2018;22;12,1;0,5;9,8;0
Oslo - Blindern;SN18700;20.06.2018;18,1;8,9;0,1;9,8;0
Oslo - Blindern;SN18700;21.06.2018;15,8;7,8;0;8,6;0
Oslo - Blindern;SN18700;22.06.2018;16,6;6,2;0,9;8,7;0
Oslo - Blindern;SN18700;23.06.2018;22,7;9,1;0;6;0
Oslo - Blindern;SN18700;24.06.2018;24,2;9,6;0;4,8;0
Oslo - Blindern;SN18700;25.06.2018;29,8;16,4;0;5,1;0
Oslo - Blindern;SN18700;26.06.2018;28,4;18,2;0;6,2;0
Oslo - Blindern;SN18700;27.06.2018;29,2;14;0;5,5;0
Oslo - Blindern;SN18700;28.06.2018;30,1;13,9;0;8,3;0
Oslo - Blindern;SN18700;29.06.2018;24;12,1;0;9,1;0
Oslo - Blindern;SN18700;30.06.2018;24,6;10,3;0;6,7;0
Oslo - Blindern;SN18700;01.07.2018;27,6;10,6;0;4,2;0
Oslo - Blindern;SN18700;02.07.2018;28,9;13,1;0;3,6;0
Oslo - Blindern;SN18700;03.07.2018;31,6;14;0;5,3;0
Oslo - Blindern;SN18700;04.07.2018;29,7;17;0;7,9;0
Oslo - Blindern;SN18700;05.07.2018;26,6;14,9;0;5,1;0
Oslo - Blindern;SN18700;06.07.2018;27,8;14,4;0;6,1;0
Oslo - Blindern;SN18700;07.07.2018;25,8;16,4;0,1;8,4;0
Oslo - Blindern;SN18700;08.07.2018;28,2;15,5;0;6;0
Oslo - Blindern;SN18700;09.07.2018;23,6;13,5;0;10,4;0
Oslo - Blindern;SN18700;10.07.2018;29;17,3;1,8;7,3;0
Oslo - Blindern;SN18700;11.07.2018;30,8;20,1;0;6,6;0
Oslo - Blindern;SN18700;12.07.2018;29,3;17,5;0;9,7;0
Oslo - Blindern;SN18700;13.07.2018;30,5;15,3;1,8;4,8;0
Oslo - Blindern;SN18700;14.07.2018;26,5;18,1;0;5,9;0
Oslo - Blindern;SN18700;15.07.2018;28,1;15;0;4,8;0
Oslo - Blindern;SN18700;16.07.2018;28,5;16,9;0;4,3;0
Oslo - Blindern;SN18700;17.07.2018;31,9;16,3;1,2;4,8;0
Oslo - Blindern;SN18700;18.07.2018;28,3;19,4;0;4;0
Oslo - Blindern;SN18700;19.07.2018;30;15,3;0,1;4,5;0
Oslo - Blindern;SN18700;20.07.2018;28,4;14,7;0;5,2;0
Oslo - Blindern;SN18700;21.07.2018;27,3;13,7;0;5,4;0
Oslo - Blindern;SN18700;22.07.2018;27,5;17;0;5,5;0
Oslo - Blindern;SN18700;23.07.2018;29,2;16,4;0;5,7;0
Oslo - Blindern;SN18700;24.07.2018;29,8;18,6;0;6;0
Oslo - Blindern;SN18700;25.07.2018;28,9;18,2;0;6,4;0
Oslo - Blindern;SN18700;26.07.2018;32,7;16;0;4,8;0
Oslo - Blindern;SN18700;27.07.2018;34,6;15,9;0;4,5;0
Oslo - Blindern;SN18700;28.07.2018;31,7;21,7;0;7,7;0
Oslo - Blindern;SN18700;29.07.2018;26,8;20,4;9,6;9,1;0
Oslo - Blindern;SN18700;30.07.2018;27,5;14;0;4,9;0
Oslo - Blindern;SN18700;31.07.2018;31,6;18,4;1,3;6,7;0
Oslo - Blindern;SN18700;01.08.2018;27,4;17,3;9,8;4,8;0
Oslo - Blindern;SN18700;02.08.2018;24,8;15;0;4,3;0
Oslo - Blindern;SN18700;03.08.2018;25;14,6;0,1;4,9;0
Oslo - Blindern;SN18700;04.08.2018;28,5;15,8;0,1;5,4;0
Oslo - Blindern;SN18700;05.08.2018;25,1;16,9;0;7,4;0
Oslo - Blindern;SN18700;06.08.2018;21,9;12,8;0;5,1;0
Oslo - Blindern;SN18700;07.08.2018;25,1;13,6;0;5,4;0
Oslo - Blindern;SN18700;08.08.2018;23,3;15,6;1,2;4,9;0
Oslo - Blindern;SN18700;09.08.2018;25,7;18;7,1;5,4;0
Oslo - Blindern;SN18700;10.08.2018;21,5;14,2;13,4;12,3;0
Oslo - Blindern;SN18700;11.08.2018;20,2;8,9;2,2;10,6;0
Oslo - Blindern;SN18700;12.08.2018;16,8;11,2;1,2;5,2;0
Oslo - Blindern;SN18700;13.08.2018;22,4;7,9;3;4,3;0
Oslo - Blindern;SN18700;14.08.2018;20,5;10,8;0;4,2;0
Oslo - Blindern;SN18700;15.08.2018;22;9,8;0;5,2;0
Oslo - Blindern;SN18700;16.08.2018;19,9;17;0;8,1;0
Oslo - Blindern;SN18700;17.08.2018;20,5;12,7;0,8;7,9;0
Oslo - Blindern;SN18700;18.08.2018;17,6;10,4;4,8;8;0
Oslo - Blindern;SN18700;19.08.2018;22,3;8,9;0,1;6,9;0
Oslo - Blindern;SN18700;20.08.2018;20;9,4;0;5,1;0
Oslo - Blindern;SN18700;21.08.2018;21,1;7,5;0,1;3,4;0
Oslo - Blindern;SN18700;22.08.2018;18,7;10,5;0,1;7,8;0
Oslo - Blindern;SN18700;23.08.2018;19,6;11,1;2,7;6,4;0
Oslo - Blindern;SN18700;24.08.2018;19,9;12;0,3;7,4;0
Oslo - Blindern;SN18700;25.08.2018;19,1;5,9;1,5;4,7;0
Oslo - Blindern;SN18700;26.08.2018;19,1;7,9;0;4,4;0
Oslo - Blindern;SN18700;27.08.2018;16,6;9,1;0,2;5;0
Oslo - Blindern;SN18700;28.08.2018;20,6;11,9;2,7;3,9;0
Oslo - Blindern;SN18700;29.08.2018;18,3;9,5;0;4,4;0
Oslo - Blindern;SN18700;30.08.2018;21,5;13,2;5,6;4,6;0
Oslo - Blindern;SN18700;31.08.2018;19,9;11,4;0,1;7,8;0
Oslo - Blindern;SN18700;01.09.2018;21,1;8,5;0;3,7;0
Oslo - Blindern;SN18700;02.09.2018;21,2;10,1;0;5,3;0
Oslo - Blindern;SN18700;03.09.2018;22,1;10,6;0;4,9;0
Oslo - Blindern;SN18700;04.09.2018;22,2;10,7;0;3,5;0
Oslo - Blindern;SN18700;05.09.2018;20,9;14,6;0,3;3,9;0
Oslo - Blindern;SN18700;06.09.2018;17,1;14,8;0;4,1;0
Oslo - Blindern;SN18700;07.09.2018;17,3;14,1;2,2;7;0
Oslo - Blindern;SN18700;08.09.2018;17,8;12,7;13;8,2;0
Oslo - Blindern;SN18700;09.09.2018;16,5;12,2;8,5;5,4;0
Oslo - Blindern;SN18700;10.09.2018;18,2;13,9;41,5;6,7;0
Oslo - Blindern;SN18700;11.09.2018;14,7;10,9;1,2;7,2;0
Oslo - Blindern;SN18700;12.09.2018;17,8;7,4;23;8;0
Oslo - Blindern;SN18700;13.09.2018;16,8;6,3;0;6,2;0
Oslo - Blindern;SN18700;14.09.2018;16,8;8,4;0,1;6,9;0
Oslo - Blindern;SN18700;15.09.2018;17,5;5,6;0,6;6,7;0
Oslo - Blindern;SN18700;16.09.2018;13,2;3,4;0;5,4;0
Oslo - Blindern;SN18700;17.09.2018;15,8;9,5;6,3;5,3;0
Oslo - Blindern;SN18700;18.09.2018;19,2;11,5;0,7;7,2;0
Oslo - Blindern;SN18700;19.09.2018;21,1;14,6;0,1;8,5;0
Oslo - Blindern;SN18700;20.09.2018;17,7;11,7;0,3;10,8;0
Oslo - Blindern;SN18700;21.09.2018;15,5;8,2;2,6;10,6;0
Oslo - Blindern;SN18700;22.09.2018;16,3;9;19,1;8,4;0
Oslo - Blindern;SN18700;23.09.2018;15,9;4,6;0,1;5,5;0
Oslo - Blindern;SN18700;24.09.2018;13,4;2,5;0;6;0
Oslo - Blindern;SN18700;25.09.2018;12,5;-0,2;0;6,3;0
Oslo - Blindern;SN18700;26.09.2018;20,2;10,6;0;9,7;0
Oslo - Blindern;SN18700;27.09.2018;12,4;6,4;0;6,8;0
Oslo - Blindern;SN18700;28.09.2018;13,2;1,4;4,8;6,7;0
Oslo - Blindern;SN18700;29.09.2018;11,9;2,5;0,2;7,5;0
Oslo - Blindern;SN18700;30.09.2018;14,6;5;0,1;6,7;0
Oslo - Blindern;SN18700;01.10.2018;13;1,2;0;5,8;0
Oslo - Blindern;SN18700;02.10.2018;5,9;1,9;2,6;4,4;0
Oslo - Blindern;SN18700;03.10.2018;12,7;0,9;4,4;6;0
Oslo - Blindern;SN18700;04.10.2018;9,1;1,4;0;5,5;0
Oslo - Blindern;SN18700;05.10.2018;12,9;6,3;0,4;6,2;0
Oslo - Blindern;SN18700;06.10.2018;11;2,4;0;4,9;0
Oslo - Blindern;SN18700;07.10.2018;10,3;2,2;0;4,9;0
Oslo - Blindern;SN18700;08.10.2018;16,2;6;1,3;7,2;0
Oslo - Blindern;SN18700;09.10.2018;15,4;6;0;8,1;0
Oslo - Blindern;SN18700;10.10.2018;17,8;10,2;0;6,7;0
Oslo - Blindern;SN18700;11.10.2018;14,1;9,9;0;4,7;0
Oslo - Blindern;SN18700;12.10.2018;12,6;9,5;0;4,2;0
Oslo - Blindern;SN18700;13.10.2018;16,9;11,9;0;6,4;0
Oslo - Blindern;SN18700;14.10.2018;17,3;13,1;0;5,2;0
Oslo - Blindern;SN18700;15.10.2018;13,5;10,4;0,2;4,9;0
Oslo - Blindern;SN18700;16.10.2018;10,4;3,8;2,1;3,9;0
Oslo - Blindern;SN18700;17.10.2018;13,8;7;0,8;5,1;0
Oslo - Blindern;SN18700;18.10.2018;13,7;3,4;0,2;4,4;0
Oslo - Blindern;SN18700;19.10.2018;10,4;2,5;0;3,8;0
Oslo - Blindern;SN18700;20.10.2018;10,5;2,1;0;2,8;0
Oslo - Blindern;SN18700;21.10.2018;14,5;4,4;0;7,2;0
Oslo - Blindern;SN18700;22.10.2018;12,3;3,5;2,4;6,5;0
Oslo - Blindern;SN18700;23.10.2018;13;4,7;0;8,3;0
Oslo - Blindern;SN18700;24.10.2018;8,7;-1,5;0;5,5;0
Oslo - Blindern;SN18700;25.10.2018;9,4;-0,5;0;3,6;0
Oslo - Blindern;SN18700;26.10.2018;5,1;-0,6;0;6,2;0
Oslo - Blindern;SN18700;27.10.2018;3,4;0;0;7,5;0
Oslo - Blindern;SN18700;28.10.2018;3,2;-2,2;0,3;5,7;0
Oslo - Blindern;SN18700;29.10.2018;0,4;-1,9;0;7,7;0
Oslo - Blindern;SN18700;30.10.2018;2,9;-0,2;3,5;11,6;5
Oslo - Blindern;SN18700;31.10.2018;7,8;2,8;20,4;9,4;0
Oslo - Blindern;SN18700;01.11.2018;7,3;0,8;6,6;4,7;0
Oslo - Blindern;SN18700;02.11.2018;8,3;4,6;0,3;6,2;0
Oslo - Blindern;SN18700;03.11.2018;6,9;1,4;5,8;3,7;0
Oslo - Blindern;SN18700;04.11.2018;9,1;6,9;1;5,8;0
Oslo - Blindern;SN18700;05.11.2018;7,7;6,1;0,1;4,5;0
Oslo - Blindern;SN18700;06.11.2018;8;6,2;0;5,5;0
Oslo - Blindern;SN18700;07.11.2018;7,7;3,6;0,1;5,1;0
Oslo - Blindern;SN18700;08.11.2018;8;6,8;0;4,5;0
Oslo - Blindern;SN18700;09.11.2018;8,1;7,5;1,3;3,3;0
Oslo - Blindern;SN18700;10.11.2018;8,2;6,5;8,4;5,6;0
Oslo - Blindern;SN18700;11.11.2018;9,5;7,7;25,8;3,9;0
Oslo - Blindern;SN18700;12.11.2018;11,5;6,3;28,3;6,1;0
Oslo - Blindern;SN18700;13.11.2018;8,4;6,5;4,8;3,2;0
Oslo - Blindern;SN18700;14.11.2018;6,8;3,3;4,6;2,6;0
Oslo - Blindern;SN18700;15.11.2018;10,7;4,6;2,6;4,4;0
Oslo - Blindern;SN18700;16.11.2018;10;5,7;0;5,5;0
Oslo - Blindern;SN18700;17.11.2018;7,3;5;0;3,5;0
Oslo - Blindern;SN18700;18.11.2018;6,7;0,8;0;5,2;0
Oslo - Blindern;SN18700;19.11.2018;3,8;-1;0;5;0
Oslo - Blindern;SN18700;20.11.2018;-1;-3;0,1;4,5;0
Oslo - Blindern;SN18700;21.11.2018;2,8;-3,2;0;6,3;0
Oslo - Blindern;SN18700;22.11.2018;1,6;-4,8;0;3,3;0
Oslo - Blindern;SN18700;23.11.2018;-4,4;-7,2;0;2,4;0
Oslo - Blindern;SN18700;24.11.2018;1,9;-9,1;0;5,4;0
Oslo - Blindern;SN18700;25.11.2018;1,5;-1,7;0;5,9;0
Oslo - Blindern;SN18700;26.11.2018;0,2;-7,2;0;4,4;0
Oslo - Blindern;SN18700;27.11.2018;-0,6;-7,4;0;2,9;0
Oslo - Blindern;SN18700;28.11.2018;-3;-9,4;0;3,8;0
Oslo - Blindern;SN18700;29.11.2018;2,9;-3;1,4;5,6;0
Oslo - Blindern;SN18700;30.11.2018;7,2;1,9;10,1;7,5;0
Oslo - Blindern;SN18700;01.12.2018;7,2;4,1;8,9;6,9;0
Oslo - Blindern;SN18700;02.12.2018;5,1;2,1;0,4;3,8;0
Oslo - Blindern;SN18700;03.12.2018;6,9;4,5;16,2;3,4;0
Oslo - Blindern;SN18700;04.12.2018;6,4;1,9;8,9;7,6;0
Oslo - Blindern;SN18700;05.12.2018;2,3;-3,5;0;7,2;0
Oslo - Blindern;SN18700;06.12.2018;-0,9;-4,2;0;4,5;0
Oslo - Blindern;SN18700;07.12.2018;0,2;-0,9;5,3;4,9;10
Oslo - Blindern;SN18700;08.12.2018;0,4;-1;7,7;8,7;16
Oslo - Blindern;SN18700;09.12.2018;0,7;-2,5;1;4,5;15
Oslo - Blindern;SN18700;10.12.2018;5,1;-3,7;0;8,1;14
Oslo - Blindern;SN18700;11.12.2018;4,6;0,1;0;7,5;12
Oslo - Blindern;SN18700;12.12.2018;1,3;-5,2;0;3,8;11
Oslo - Blindern;SN18700;13.12.2018;-4,6;-7;0,4;4,4;11
Oslo - Blindern;SN18700;14.12.2018;-6,7;-11,8;0,6;3,6;10
Oslo - Blindern;SN18700;15.12.2018;-4,1;-11,9;0;4,6;10
Oslo - Blindern;SN18700;16.12.2018;0,1;-4,2;1;4,8;11
Oslo - Blindern;SN18700;17.12.2018;-0,2;-2,5;2,3;4,6;13
Oslo - Blindern;SN18700;18.12.2018;-1,4;-7,1;0;3,3;12
Oslo - Blindern;SN18700;19.12.2018;1,5;-3,5;1;5,7;12
Oslo - Blindern;SN18700;20.12.2018;1,9;0,6;1,6;4,6;10
Oslo - Blindern;SN18700;21.12.2018;0,7;-1,9;1,6;5,9;10
Oslo - Blindern;SN18700;22.12.2018;-1,8;-3,6;1,9;5,5;10
Oslo - Blindern;SN18700;23.12.2018;-3,3;-6,6;0;3,4;10
Oslo - Blindern;SN18700;24.12.2018;-5,3;-10,3;0;2,9;10
Oslo - Blindern;SN18700;25.12.2018;2,3;-5,5;0;3,6;10
Oslo - Blindern;SN18700;26.12.2018;1,8;-1,2;0;2,8;10
Oslo - Blindern;SN18700;27.12.2018;1,4;-0,9;1,1;3,3;9
Oslo - Blindern;SN18700;28.12.2018;0,3;-4,2;1,8;2,5;9
Oslo - Blindern;SN18700;29.12.2018;-1,6;-4,7;0;2,9;9
Oslo - Blindern;SN18700;30.12.2018;-0,1;-2,9;0;2,7;9
Oslo - Blindern;SN18700;31.12.2018;2,8;-1,9;1,5;4,7;11
Oslo - Blindern;SN18700;01.01.2019;7,3;1,8;0;10,7;9
Oslo - Blindern;SN18700;02.01.2019;4,9;-2,5;0;10,9;8
Oslo - Blindern;SN18700;03.01.2019;3,2;-0,6;0;6,8;8
Oslo - Blindern;SN18700;04.01.2019;4,9;-1,1;0;2,6;9
Oslo - Blindern;SN18700;05.01.2019;10,4;0,6;0;5,7;8
Oslo - Blindern;SN18700;06.01.2019;2,6;-2,5;0;2,5;8
Oslo - Blindern;SN18700;07.01.2019;-0,4;-2,3;0;2,7;8
Oslo - Blindern;SN18700;08.01.2019;2,5;-0,5;6,8;8,9;17
Oslo - Blindern;SN18700;09.01.2019;2,4;-1;4,2;8,5;15
Oslo - Blindern;SN18700;10.01.2019;0,7;-4,1;0;2,4;15
Oslo - Blindern;SN18700;11.01.2019;6,2;-3,7;0;5,8;14
Oslo - Blindern;SN18700;12.01.2019;1,4;-6,1;0;3,7;14
Oslo - Blindern;SN18700;13.01.2019;0,3;-7,5;0,1;4;14
Oslo - Blindern;SN18700;14.01.2019;2,6;-4,4;0;11,6;14
Oslo - Blindern;SN18700;15.01.2019;1,2;-6,6;0;8,4;14
Oslo - Blindern;SN18700;16.01.2019;-3,1;-8,6;2,3;4,6;18
Oslo - Blindern;SN18700;17.01.2019;-2,7;-9,5;5,8;6,6;23
Oslo - Blindern;SN18700;18.01.2019;0,2;-9,5;0;4,2;22
Oslo - Blindern;SN18700;19.01.2019;-2,1;-8,1;0;4,5;22
Oslo - Blindern;SN18700;20.01.2019;-1,4;-9,9;0;4;21
Oslo - Blindern;SN18700;21.01.2019;-3,1;-7,6;1,1;4,1;23
Oslo - Blindern;SN18700;22.01.2019;-3,3;-6,9;0;4,2;22
Oslo - Blindern;SN18700;23.01.2019;-0,6;-3,4;0;4,3;21
Oslo - Blindern;SN18700;24.01.2019;-0,7;-3,1;0;2,8;21
Oslo - Blindern;SN18700;25.01.2019;-2,1;-3,1;2,8;3,1;24
Oslo - Blindern;SN18700;26.01.2019;-2,9;-5,5;2,5;4,1;28
Oslo - Blindern;SN18700;27.01.2019;-4;-6,6;0,6;8,5;27
Oslo - Blindern;SN18700;28.01.2019;-3,9;-6,5;6;9;34
Oslo - Blindern;SN18700;29.01.2019;-4,6;-12,5;2,9;4;36
Oslo - Blindern;SN18700;30.01.2019;-7,9;-14,1;0;4,8;36
Oslo - Blindern;SN18700;31.01.2019;-4,8;-9,5;0,5;7,7;36
Oslo - Blindern;SN18700;01.02.2019;-2,1;-4,8;2,5;8,2;36
Oslo - Blindern;SN18700;02.02.2019;-2,6;-3,7;11,9;8;41
Oslo - Blindern;SN18700;03.02.2019;-0,3;-7,8;3,5;4,8;41
Oslo - Blindern;SN18700;04.02.2019;-4;-12,6;0;6,1;41
Oslo - Blindern;SN18700;05.02.2019;-0,3;-4,2;10,3;6,4;48
Oslo - Blindern;SN18700;06.02.2019;-1,9;-10;0,3;4,1;46
Oslo - Blindern;SN18700;07.02.2019;-1,3;-3,8;2,9;6,7;47
Oslo - Blindern;SN18700;08.02.2019;1,6;-3,8;3,3;6,6;49
Oslo - Blindern;SN18700;09.02.2019;4,2;0,3;15;4,8;42
Oslo - Blindern;SN18700;10.02.2019;3,7;0,8;6,1;5,7;35
Oslo - Blindern;SN18700;11.02.2019;3,7;-2,1;10,2;8,3;32
Oslo - Blindern;SN18700;12.02.2019;0,5;-6,6;0;6,3;31
Oslo - Blindern;SN18700;13.02.2019;11,1;-0,8;2,2;9,6;35
Oslo - Blindern;SN18700;14.02.2019;6;-1,9;0;3,6;31
Oslo - Blindern;SN18700;15.02.2019;3,3;1,1;0;3,8;31
Oslo - Blindern;SN18700;16.02.2019;4,3;1,1;0;4,2;29
Oslo - Blindern;SN18700;17.02.2019;3,8;-2,6;0;4,8;28
Oslo - Blindern;SN18700;18.02.2019;4,2;2,1;0,6;5;26
Oslo - Blindern;SN18700;19.02.2019;5,7;2,3;0;5,4;23
Oslo - Blindern;SN18700;20.02.2019;5,7;-1,9;0;5;21
Oslo - Blindern;SN18700;21.02.2019;2,1;-0,5;9,7;5,2;29
Oslo - Blindern;SN18700;22.02.2019;1,6;-1,2;0,4;5,2;28
Oslo - Blindern;SN18700;23.02.2019;2,5;1,1;2,1;4,9;26
Oslo - Blindern;SN18700;24.02.2019;4,9;1,1;0,1;2,8;22
Oslo - Blindern;SN18700;25.02.2019;5,7;0,5;0;3,3;21
Oslo - Blindern;SN18700;26.02.2019;10,5;1,7;0;3,5;21
Oslo - Blindern;SN18700;27.02.2019;3,9;-0,6;0;2,3;20
Oslo - Blindern;SN18700;28.02.2019;9,6;-1,7;0;5,3;20
Oslo - Blindern;SN18700;01.03.2019;6,5;-1,2;0;5,9;20
Oslo - Blindern;SN18700;02.03.2019;5,4;-5,8;0;2,4;20
Oslo - Blindern;SN18700;03.03.2019;5,2;0,5;5,6;3,5;19
Oslo - Blindern;SN18700;04.03.2019;3,6;1,4;5,8;8;17
Oslo - Blindern;SN18700;05.03.2019;1,6;-3,2;3,4;7,3;18
Oslo - Blindern;SN18700;06.03.2019;-0,6;-3,8;3,6;4,8;22
Oslo - Blindern;SN18700;07.03.2019;2;-0,9;6,9;5,8;26
Oslo - Blindern;SN18700;08.03.2019;3,9;0,4;12,9;10,7;20
Oslo - Blindern;SN18700;09.03.2019;0,6;-2,9;0,8;7,8;21
Oslo - Blindern;SN18700;10.03.2019;2,5;-8,1;1,5;4,9;21
Oslo - Blindern;SN18700;11.03.2019;3,9;-8,3;0;5,1;21
Oslo - Blindern;SN18700;12.03.2019;-0,1;-8,6;0;5,2;21
Oslo - Blindern;SN18700;13.03.2019;3,4;-1,1;8,2;4,3;24
Oslo - Blindern;SN18700;14.03.2019;1,9;-6,2;5,6;3,3;24
Oslo - Blindern;SN18700;15.03.2019;1,7;-0,4;0;3,6;24
Oslo - Blindern;SN18700;16.03.2019;2,4;-0,8;0,6;3,9;24
Oslo - Blindern;SN18700;17.03.2019;3,3;-0,6;8,2;8,5;32
Oslo - Blindern;SN18700;18.03.2019;6,9;0,1;8,8;9,5;25
Oslo - Blindern;SN18700;19.03.2019;7,8;-4;0;4,8;24
Oslo - Blindern;SN18700;20.03.2019;12,2;1,5;0;7,3;24
Oslo - Blindern;SN18700;21.03.2019;14,4;4;0;9,1;20
Oslo - Blindern;SN18700;22.03.2019;9,8;-2;0;6,8;17
Oslo - Blindern;SN18700;23.03.2019;10,4;3,7;0;9,7;13
Oslo - Blindern;SN18700;24.03.2019;7,8;1,2;0,2;6,6;12
Oslo - Blindern;SN18700;25.03.2019;9,3;-0,4;0;9,8;11
Oslo - Blindern;SN18700;26.03.2019;8,9;-1,3;0;6,6;10
Oslo - Blindern;SN18700;27.03.2019;13,5;-0,7;0;3,5;8
Oslo - Blindern;SN18700;28.03.2019;15;-0,3;0;6,6;5
Oslo - Blindern;SN18700;29.03.2019;15,5;4,8;0;9,6;0
Oslo - Blindern;SN18700;30.03.2019;11,1;3,7;0;6,2;0
Oslo - Blindern;SN18700;31.03.2019;7,3;1,6;1,3;8;0
Oslo - Blindern;SN18700;01.04.2019;7,7;-4,5;0;6,9;0
Oslo - Blindern;SN18700;02.04.2019;9,6;0,7;0;6,1;0
Oslo - Blindern;SN18700;03.04.2019;5,8;2,1;0;6,3;0
Oslo - Blindern;SN18700;04.04.2019;14,2;4,1;0,1;6;0
Oslo - Blindern;SN18700;05.04.2019;11,2;4,7;0;7,5;0
Oslo - Blindern;SN18700;06.04.2019;11,6;1,2;0;5,5;0
Oslo - Blindern;SN18700;07.04.2019;10,4;2,7;0;7,6;0
Oslo - Blindern;SN18700;08.04.2019;8,6;1;0;9,3;0
Oslo - Blindern;SN18700;09.04.2019;7,4;-3,1;0;7,6;0
Oslo - Blindern;SN18700;10.04.2019;6,3;-0,8;0;6,2;0
Oslo - Blindern;SN18700;11.04.2019;7,7;-1,1;0;4,5;0
Oslo - Blindern;SN18700;12.04.2019;9,5;-4,2;0;4,6;0
Oslo - Blindern;SN18700;13.04.2019;11,2;-1,4;0;4,7;0
Oslo - Blindern;SN18700;14.04.2019;11,7;-1,8;0;4,4;0
Oslo - Blindern;SN18700;15.04.2019;13,2;-2,2;0;4,4;0
Oslo - Blindern;SN18700;16.04.2019;11,3;1,2;0;4,8;0
Oslo - Blindern;SN18700;17.04.2019;15,5;1,9;0;4,7;0
Oslo - Blindern;SN18700;18.04.2019;18,2;1,4;0;3,7;0
Oslo - Blindern;SN18700;19.04.2019;19,7;2,1;0;3,8;0
Oslo - Blindern;SN18700;20.04.2019;20,2;2,3;0;4,4;0
Oslo - Blindern;SN18700;21.04.2019;19,8;5,2;0;4;0
Oslo - Blindern;SN18700;22.04.2019;19,1;5,7;0;6,2;0
Oslo - Blindern;SN18700;23.04.2019;20;3,8;0;4,9;0
Oslo - Blindern;SN18700;24.04.2019;20,1;9,5;0;7,5;0
Oslo - Blindern;SN18700;25.04.2019;17,9;10,9;0,1;7,7;0
Oslo - Blindern;SN18700;26.04.2019;20,1;9,9;1,5;6;0
Oslo - Blindern;SN18700;27.04.2019;20;11,3;0,1;7,2;0
Oslo - Blindern;SN18700;28.04.2019;21,4;9,9;9,5;8,3;0
Oslo - Blindern;SN18700;29.04.2019;24,3;7;0;4,9;0
Oslo - Blindern;SN18700;30.04.2019;22,8;13,1;0;4,9;0
Oslo - Blindern;SN18700;01.05.2019;17,8;10,5;0;4,3;0
Oslo - Blindern;SN18700;02.05.2019;13,9;3,9;0,5;10,3;0
Oslo - Blindern;SN18700;03.05.2019;8,9;-1,4;0;7,7;0
Oslo - Blindern;SN18700;04.05.2019;11;0;0,4;9,5;0
Oslo - Blindern;SN18700;05.05.2019;11,3;-0,3;0,9;5,8;0
Oslo - Blindern;SN18700;06.05.2019;7,2;1,6;0,2;9,2;0
Oslo - Blindern;SN18700;07.05.2019;9,4;1,2;0,9;7;0
Oslo - Blindern;SN18700;08.05.2019;11,8;-1,8;0;5,9;0
Oslo - Blindern;SN18700;09.05.2019;7,8;2,7;0,3;7,2;0
Oslo - Blindern;SN18700;10.05.2019;9,9;7,5;10,5;3,5;0
Oslo - Blindern;SN18700;11.05.2019;10,4;7;15,2;5,8;0
Oslo - Blindern;SN18700;12.05.2019;12,6;4,9;0,6;8,8;0
Oslo - Blindern;SN18700;13.05.2019;14,1;2;0;6,5;0
Oslo - Blindern;SN18700;14.05.2019;17,9;4,4;0;5,3;0
Oslo - Blindern;SN18700;15.05.2019;19,9;4;0;5;0
Oslo - Blindern;SN18700;16.05.2019;21,9;7,8;0;5,1;0
Oslo - Blindern;SN18700;17.05.2019;22,6;9;0;6,6;0
Oslo - Blindern;SN18700;18.05.2019;20,3;9,4;4,4;7,7;0
Oslo - Blindern;SN18700;19.05.2019;18,7;12,1;12,3;6,3;0
Oslo - Blindern;SN18700;20.05.2019;17,6;11,1;0,1;5,7;0
Oslo - Blindern;SN18700;21.05.2019;24,8;14,8;2;5,6;0
